start	end	text
1547120	1549120	in de buurt
1549120	1551120	maar, ja
1551120	1553120	want die hyenen
1553120	1555120	dat was ons Hollanders
1555120	1557120	toch wel goed ingeprent hoor
1557120	1559120	daar moet je niet mee spotten
1559120	1561120	in een tropisch land
1561120	1563120	persoonlijke verenigingen zaten
1563120	1565120	waar ook nog alle doktoren gevangen genomen
1565120	1567120	nou dat heeft niet
1567120	1569120	lang geduurd
1569120	1571120	dat gevangenis
1571120	1573120	in Surabaya
1573120	1575120	en toen kregen we
1575120	1577120	met een treinreis
1577120	1579120	naar het oosten
1579120	1581120	dat duurde lang
1581120	1583120	in vredestijd stonden er onderweg
1583120	1585120	bij de berghelderingen
1585120	1587120	vaak een extra locomotief klaar
1587120	1589120	maar die was er dan nu niet
1589120	1591120	dus dan kwam de trein aan
1591120	1593120	de trein reed, reed, reed, reed
1593120	1595120	en dan ging die slippen
1595120	1597120	nee, snelheid niet groot genoeg
1597120	1599120	terug
1599120	1601120	en dan nog een keertje
1601120	1603120	een flinke aanloop werd die
1603120	1605120	gloeiend heet gemaakt
1605120	1607120	en ja hoor
1607120	1609120	er net overheen
1609120	1611120	ik herinner me één
1611120	1613120	het was verschrikkelijk hoor
1613120	1615120	die hele treinreis
1615120	1617120	je zat in een coupé
1617120	1619120	waar misschien zes mensen in hoorden
1619120	1621120	daar zat je met
1621120	1623120	tien, twaalf mensen in
1623120	1625120	met opgetrokken knieën
1625120	1627120	en dergelijke
1627120	1629120	een wonderlijk ding heb ik toch
1629120	1631120	s'nachts gezien
1631120	1633120	vuurvliegjes
1633120	1635120	niet eentje
1635120	1637120	honderden, duizenden
1637120	1639120	boven de sawavelden
1639120	1641120	en iedere keer als ze
1641120	1643120	vlogen
1643120	1645120	gingen hun lichaampjes
1645120	1647120	die gaat dan een beetje gloeien
1647120	1649120	maar allemaal tegelijkertijd
1649120	1651120	bijna tegelijkertijd
1651120	1653120	dus wat zag je boven dat
1653120	1655120	die sawavelden
1655120	1657120	zag je ineens
1657120	1659120	lichtpaarse
1659120	1661120	gloed van licht
1661120	1663120	zo over de sawavelden
1663120	1665120	heen
1665120	1667120	dat beeld is me
1667120	1669120	toch wel erg blij geweest
1669120	1671120	het is me erg
1671120	1673120	de volgende dag waren we
1673120	1675120	zo wat uitgedorst
1675120	1677120	we hadden niks gegeten, niks gedronken
1677120	1679120	maar toen kwamen we eindelijk
1679120	1681120	bij een station aan
1681120	1683120	en daar moet iemand geweest zijn
1683120	1685120	die dat toch te gek vond
1685120	1687120	en die heeft gewoon de brandspuit erop gezet
1687120	1689120	en wat we hadden aan
1689120	1691120	komen en bekers en dergelijke
1691120	1693120	dat werd als de wiede weerga
1693120	1695120	erbij gehaald
1695120	1697120	we hebben gedronken, gedronken, gedronken
1697120	1699120	en later kregen we
1699120	1701120	een poosje later bij een ander station
1701120	1703120	kregen we nog een
1703120	1705120	een ton
1705120	1707120	met thee
1707120	1709120	later bleek als je goed keek
1709120	1711120	die thee dat was gewoon water
1711120	1713120	maar daar had wel thee in
1713120	1715120	gezeten in die ton
1715120	1717120	dus de geur, het was half donker
1717120	1719120	dat ik het, weet ik niet meer precies
1719120	1721120	in ieder geval
1721120	1723120	we hadden het eerst niet eens in de gaten
1723120	1725120	dat het geen thee was
1725120	1727120	maar nou kunnen we tenminste
1727120	1729120	dat hete water alleen al was al
1729120	1731120	eigenlijk al een genot
1731120	1733120	maar ja, zo kwamen we dan
1733120	1735120	tenslotte toch
1735120	1737120	anderhalve dag of twee nachten
1737120	1739120	weet ik niet meer
1739120	1741120	kwamen we in Bandung aan
1741120	1743120	daar werden we
1743120	1745120	alle blanke gevangenen
1745120	1747120	naar een kazerne gestuurd
1747120	1749120	waar voor de oorlog wel
1749120	1751120	drie of vierduizend soldaten
1751120	1753120	konden zitten
1753120	1755120	en nu kwamen ze maar met
1755120	1757120	ik weet niet meer met achtduizend
1757120	1759120	ik zal het nog wel eens een keertje nagaan
1759120	1761120	staat wel ergens genoteerd hoor
1761120	1763120	maar ik weet het niet
1763120	1765120	en zo kwamen we daar
1765120	1767120	de zalen
1767120	1769120	waren eigenlijk
1769120	1771120	die hadden geen matrassen
1771120	1773120	ja
1773120	1775120	sommige mensen hadden nog een soort
1775120	1777120	zo'n bobbelzak bij zich
1777120	1779120	maar die was in de mumfer tijd
1779120	1781120	was die kapot
1781120	1783120	en dan sliep je dus op de grond
1783120	1785120	gewoon op de grond, de kale grond
1785120	1787120	nou dat sliep niet lekker hoor
1787120	1789120	een dag
1789120	1791120	slecht geslapen
1791120	1793120	twee
1793120	1795120	maar na drie, vier, vijf, zes weken
1795120	1797120	je moet toch slapen
1797120	1799120	dus toen vielen we toch wel in slaap
1799120	1801120	en het gekke is
1801120	1803120	na een maand
1803120	1805120	of zo
1805120	1807120	twee maanden
1807120	1809120	waren we er toch aan gewend
1809120	1811120	want ik herinner me van de rest van de oorlog
1811120	1813120	in het kamp, niets over dat slapen
1813120	1815120	dus ik moet hebben gewoon geslapen hebben
1815120	1817120	ik heb helemaal geen enkel probleem
1817120	1819120	ermee
1819120	1821120	ik moet gewoon op planken hebben gelegen
1821120	1823120	ja met een
1823120	1825120	soms met een tikker
1825120	1827120	met een matje erover heen
1827120	1829120	dat je geen splinters kreeg van het hout
1829120	1831120	dat was het enige
1831120	1833120	en oude lappen, oude kleren enzo
1833120	1835120	die legde je daar over neer
1835120	1837120	verder eigenlijk op de kale grond
1837120	1839120	maar ik herinner me niks van
1839120	1841120	het heeft wel
1841120	1843120	nou zeker wel twee of drie maanden geduurd hoor
1843120	1845120	voordat het wende
1845120	1847120	want ik herinner me wel van het begin
1847120	1849120	maar later niet meer
1849120	1851120	ik weet wel toen de oorlog voorbij was
1851120	1853120	kampen werden open gezet
1853120	1855120	en toen heb ik weer voor het eerst
1855120	1857120	op een matras geslapen
1857120	1859120	een ramp
1859120	1861120	zo warm
1861120	1863120	zo warm
1863120	1865120	maar het duurde maar twee, drie dagen
1865120	1867120	en ik kon er gewoon op slapen hoor
1867120	1869120	het was zo gewend
1869120	1871120	in het kamp
1871120	1873120	was een geordend kamp
1873120	1875120	goed geordend
1875120	1877120	de leiding, een Hollander
1877120	1879120	Kals Beek zitten we bij
1879120	1881120	dat was de zoon
1881120	1883120	van een minister
1883120	1885120	in Holland geweest
1885120	1887120	was hij natuurlijk
1887120	1889120	die was in Indië
1889120	1891120	ergens iets bij de radiodienst
1891120	1893120	had hij een baan
1893120	1895120	en op een goede dag werd hij gearresteerd
1895120	1897120	hij moest ook in een kamp
1897120	1899120	en toen was zijn vrouw vreselijk
1899120	1901120	die durfde nog wat
1901120	1903120	het moet wel een stevige tante geweest zijn
1903120	1905120	die is ermee met een krant
1905120	1907120	naar
1907120	1909120	naar de
1909120	1911120	Japanse politie gegaan
1911120	1913120	ze moeten zien wat jullie gedaan hebben
1913120	1915120	mijn zoon heeft
1915120	1917120	mijn man heeft gespeeld
1917120	1919120	met de
1919120	1921120	keizerlijke prins
1921120	1923120	Hiroite
1923120	1925120	maar toen hij nog een kind was
1925120	1927120	toen hij nog 13, 14 jaar was
1927120	1929120	daar heeft hij dan mee gespeeld
1929120	1931120	en die gaan jullie nou gevangen nemen
1931120	1933120	ze waren wel onder de indruk
1933120	1935120	ook van de foto's
1935120	1937120	die waren genomen in Holland
1937120	1939120	er was een keizerlijke
1939120	1941120	prins was daar op bezoek geweest
1941120	1943120	en die had zijn zoontje
1943120	1945120	meegenomen
1945120	1947120	die prins is later dus
1947120	1949120	keizer geworden en zijn zoontje
1949120	1951120	die heeft
1951120	1953120	samen met haar man
1953120	1955120	hebben ze een soort statiefoto
1955120	1957120	gemaakt op het balkon van het huis
1957120	1959120	de familie er omheen
1959120	1961120	en dan de Japanse
1961120	1963120	kroonprins samen met
1963120	1965120	die prins waarmee ik gespeeld had
1965120	1967120	nou daar waren ze
1967120	1969120	wel van onder de indruk hoor
1969120	1971120	dus ja
1971120	1973120	maar hij moest wel gevangen
1973120	1975120	dus toen kreeg hij in het kamp
1975120	1977120	was eigenlijk ook iets raars hoor
1977120	1979120	een heleboel Hollanders
1979120	1981120	waren daar toch een beetje
1981120	1983120	een beetje neidig over hoor
1985120	1987120	ze hadden allemaal een plaats
1987120	1989120	en er was er middenin
1989120	1991120	of aan de zijkant van het kamp
1991120	1993120	was er ineens zo'n rechthoek
1993120	1995120	en er was een ruimte in
1995120	1997120	een van de barokken
1997120	1999120	daar hadden ze ruimte in gemaakt
1999120	2001120	en daar sliep de
2001120	2003120	de Hollandse
2003120	2005120	kampleiding
2005120	2007120	samen met twee anderen
2007120	2009120	met drie andere mensen
2009120	2011120	dat hadden ze met z'n vieren of met z'n vijven
2011120	2013120	hadden ze ongeveer
2013120	2015120	evenveel plaatsen
2015120	2017120	en de rest van het kamp
2017120	2019120	twee of driehonderd mensen
2019120	2021120	bovendien kregen ze apart eten
2021120	2023120	hij heeft nog eens een keertje
2023120	2025120	gezegd tegen de mensen
2025120	2027120	denk erom
2027120	2029120	wij eten niet van de
2029120	2031120	Hollandse keuken
2031120	2033120	dus het wordt niet van jullie eten
2033120	2035120	afgehaald
2035120	2037120	wij eten van de Japanse keuken
2037120	2039120	nou
2039120	2041120	daar kun je ook dubbel over denken
2041120	2043120	na de oorlog is gebleken
2043120	2045120	de Japanners hadden daar een
2045120	2047120	trucje voor
2047120	2049120	ze kregen natuurlijk zoveel geld
2049120	2051120	en er mocht dan eten
2051120	2053120	voor de blanken gekocht worden
2053120	2055120	maar ook natuurlijk voor de
2055120	2057120	Japanse keuken
2057120	2059120	en de Japanners kregen natuurlijk meer en betere
2059120	2061120	maar heel gauw merkten ze
2061120	2063120	kijk dan wordt er een koe geslacht
2063120	2065120	in de Hollandse afdeling
2065120	2067120	voor
2067120	2069120	6000 mensen
2069120	2071120	nou dan werd daar van die koe
2071120	2073120	werd gewoon op een of andere poot
2073120	2075120	een bout afgehakt
2075120	2077120	en die ging naar de Japanse keuken
2077120	2079120	dus er waren
2079120	2081120	5 of 10 mensen
2081120	2083120	die kregen zo'n stuk vlees
2083120	2085120	en
2085120	2087120	ja daar was onze kampleiding natuurlijk ook bij
2087120	2089120	dat hebben ze nooit verteld hoor
2089120	2091120	maar dat is de conclusie die wij later maakten
2091120	2093120	maar verder waren we toch wel
2093120	2095120	tevreden op ze
2095120	2097120	hij kon optreden
2097120	2099120	als er iemand werd geslagen
2099120	2101120	of iets dergelijks
2101120	2103120	afgerammeld die had iets fout gedaan
2103120	2105120	dan was hij niet bang om daar even
2105120	2107120	naartoe te lopen en na te gaan
2107120	2109120	dus wat dat betreft voelden we ons met hem
2109120	2111120	toch wel veilig
2111120	2113120	en wat nog mooier was
2113120	2115120	hij organiseerde
2115120	2117120	laten we zeggen ze hadden dus
2117120	2119120	het waren allemaal
2119120	2121120	de meeste Hollanders die in Indië waren
2121120	2123120	waren opgeleide mensen
2123120	2125120	dus daar waren
2125120	2127120	koks bij, er waren mensen die
2127120	2129120	deskundig waren op voedselgebied
2129120	2131120	er waren hoogleraren bij
2131120	2133120	en die hebben toen
2133120	2135120	een soort brood kunnen maken
2135120	2137120	ze wilden geen brood maken
2137120	2139120	dat wordt gewoon pap
2139120	2141120	maar
2141120	2143120	brood heeft toch een enorm
2143120	2145120	voordeel dat je daardoor
2145120	2147120	heel, eigenlijk nauwelijks
2147120	2149120	eigenlijk rauw
2149120	2151120	meel, dat je dat toch kunt verteren
2151120	2153120	toen hadden ze daar
2153120	2155120	een mengsel gemaakt van
2155120	2157120	een beetje rijst
2157120	2159120	maar met
2159120	2161120	mais
2161120	2163120	meel, dus goed fijngemalen
2163120	2165120	mais
2165120	2167120	ja gele specie
2167120	2169120	sojaboontjes
2169120	2171120	en die hele kleine ertjes zijn dat
2171120	2173120	gelige ertjes
2173120	2175120	en nog iets
2175120	2177120	en dat werd gemalen
2177120	2179120	en dat konden ze laten gisten
2179120	2181120	toen zag het er echt een beetje uit als een
2181120	2183120	brood
2183120	2185120	dan werd dat in plakjes gesneden
2185120	2187120	en dan kregen we
2187120	2189120	in de ochtenduren kregen we een soort dunne
2189120	2191120	pap, een soort stijfsel
2191120	2193120	pap
2193120	2195120	nou was niks aan natuurlijk, soms
2195120	2197120	was er een beetje, als je zelf een beetje
2197120	2199120	zuinig was, had je een beetje suiker
2199120	2201120	maar meestal hadden we niks
2201120	2203120	dus dan kreeg je alleen die dunne pap
2203120	2205120	en dan moest je het verder doen tot een uur of
2205120	2207120	een, twee
2207120	2209120	en dan kreeg je allemaal een
2209120	2211120	boterham, twee boterham, twee sneetjes
2211120	2213120	meen ik te herinneren
2213120	2215120	bijna altijd twee
2215120	2217120	niet altijd, maar soms wel eens een keertje
2217120	2219120	eentje extra
2219120	2221120	en dan tegen de avond kwam er een zogenaamd
2221120	2223120	een warme maaltijd
2223120	2225120	maar ja
2225120	2227120	het was door de
2227120	2229120	wij mochten
2229120	2231120	de kampleiding mocht
2231120	2233120	de keuken en de inkoop
2233120	2235120	zelf regelen
2235120	2237120	nou dat
2237120	2239120	was wel iets bijzonders hoor
2239120	2241120	in het kamp
2241120	2243120	gebeuren, veel andere kampen heb ik dat niet
2243120	2245120	van gehoord dat dat mocht
2245120	2247120	maar die hadden dus met de Chinezen
2247120	2249120	met de leveranciers
2249120	2251120	afgesproken dit en dat
2251120	2253120	en soms een beetje extra dit
2253120	2255120	en een beetje extra dat
2255120	2257120	ze konden wel de beste groenten nemen
2257120	2259120	de groenten ook
2259120	2261120	die het beste te verteren was
2261120	2263120	waar je niet heel lang over koken moest
2263120	2265120	en dergelijke
2265120	2267120	en soms natuurlijk ook een beetje
2267120	2269120	een beetje vlees
2269120	2271120	er werd een koe geslacht
2271120	2273120	en dan
2273120	2275120	werd dat beest
2275120	2277120	dat vlees
2277120	2279120	werd dus verdeeld over
2279120	2281120	8000 mensen
2281120	2283120	dus erg veel werd het niet wat je kreeg
2283120	2285120	zo nu en dan was er toch wel iets
2285120	2287120	ja
2287120	2289120	het voedsel was toch wel
2289120	2291120	ja
2291120	2293120	een beetje gevarieerd
2293120	2295120	kun je zeggen
2295120	2297120	en verder
2297120	2299120	wat ik me herinner verveling
2299120	2301120	verveling
2301120	2303120	verveling
2303120	2305120	toen kwamen ze met extra karweiën
2305120	2307120	ja
2307120	2309120	dan kreeg je daarvoor een extra boterham
2309120	2311120	toen kwamen bijvoorbeeld
2311120	2313120	onderwijswetten
2313120	2315120	tegensteld
2315120	2317120	dan kregen de
2317120	2319120	de jongens kregen een extra boterham
2319120	2321120	als ze op de les kwamen
2321120	2323120	en de leraren ook
2323120	2325120	dus het was eigenlijk voor beide
2325120	2327120	een klein
2327120	2329120	minuscuul klein
2329120	2331120	beetje
2331120	2333120	maar het hield wel de moed erin
2333120	2335120	en zo kreeg ik les
2335120	2337120	alleen we hadden geen papier
2337120	2339120	nauwelijks een potlood
2339120	2341120	zeker geen pennen
2341120	2343120	ik herinner me een ding
2343120	2345120	dat schrift
2345120	2347120	dat was voor frans geloof ik
2347120	2349120	ja
2349120	2351120	dat was eigenlijk al half vol
2351120	2353120	maar ik dacht nou
2353120	2355120	ik kan de tweede helft gebruiken
2355120	2357120	maar die was binnen een maand
2357120	2359120	of twee maanden ook vol
2359120	2361120	nou dan draai je schrift om
2361120	2363120	en dan ga je tussen de regels
2363120	2365120	van de vorige keren
2365120	2367120	ga je verder schrijven
2367120	2369120	dus je krijgt een
2369120	2371120	een schriftje frans
2371120	2373120	met aan
2373120	2375120	van onder naar boven
2375120	2377120	en dan draai je de schrift om
2377120	2379120	en dan kon je weer lezen
2379120	2381120	je moest wel een beetje nauw lezen
2381120	2383120	nauw maken
2383120	2385120	niet te breed uit
2385120	2387120	zuinig zijn met papier
2387120	2389120	en zo hebben we ons wat meer gered
2389120	2391120	wiskunde
2391120	2393120	ja dat was erg moeilijk
2393120	2395120	want dan heb je toch papier nodig
2395120	2397120	om een cirkel te maken
2397120	2399120	en een paar lijnen te tekenen
2399120	2401120	maar dat deden we dan zo
2401120	2403120	we hebben een baksteen helemaal glad gewreven
2403120	2405120	en dan kreeg je een stukje kalk
2405120	2407120	en dan zei de leraar
2407120	2409120	die zei je moet hier een cirkel maken
2409120	2411120	en je moet daar een lijn tekenen
2411120	2413120	en dan nog een lijn
2413120	2415120	zo
2415120	2417120	en dan moest je daaruit in een of andere
2417120	2419120	wiskundige stelling zien te halen
2419120	2421120	en als je
2421120	2423120	een fout maakte
2423120	2425120	nee die lijn is fout
2425120	2427120	ja dan viel er niks anders doen
2427120	2429120	dan die baksteen maar weer
2429120	2431120	onder de kraan te houden
2431120	2433120	dan moest je eerst
2433120	2435120	die hele streep uit
2435120	2437120	dus elk klein foutje dat je maakte
2437120	2439120	kostte wel een kwartier extra werk
2439120	2441120	dus het heeft
2441120	2443120	mijn vrouw zegt altijd
2443120	2445120	dat heeft bij mij niet geholpen
2445120	2447120	ik ben daardoor vroeger niet
2447120	2449120	netter geworden
2449120	2451120	ja dat was het verder
2451120	2453120	al heel gauw moesten we
2453120	2455120	de lessen was echt
2455120	2457120	een verademing hoor
2457120	2459120	ik bedoel dat gaf een beetje inhoud
2459120	2461120	aan de dag en dergelijke
2461120	2463120	maar tenslotte moesten wij ook gaan werken
2463120	2465120	dat was flauwekul
2465120	2467120	we hebben geen extra werk
2467120	2469120	gedaan
2469120	2471120	maar we moesten op blote voeten
2471120	2473120	jongens
2473120	2475120	op blote voeten
2475120	2477120	de stad in gaan bandoen
2477120	2479120	en dan
2479120	2481120	eigenlijk alleen maar om de jappen te laten zien
2481120	2483120	om de mensen te laten zien
2483120	2485120	kijk eens wij zijn de baas
2485120	2487120	die Hollanders hebben
2487120	2489120	die blanken hebben niks meer te vertellen
2489120	2491120	maar ik heb meer dan een keer
2491120	2493120	langs de weg van iemand gehoord
2493120	2495120	Kassian die arme jongens
2495120	2497120	dus ik geloof niet
2497120	2499120	dat ze daar erg veel succes
2499120	2501120	mee hadden hoor dat ze daarmee
2501120	2503120	het volk op hun eigen
2503120	2505120	hand kregen
2505120	2507120	en bovendien
2507120	2509120	ja
2509120	2511120	het was wel een extraatje hoor je kreeg
2511120	2513120	als je op werk ging kreeg je ook al een extraatje
2513120	2515120	als je thuis kwam
2515120	2517120	maar vaak
2517120	2519120	kwam je bij een officier
2519120	2521120	en dan moest je
2521120	2523120	op harken
2523120	2525120	en je moest takken knippen
2525120	2527120	en je moest dit doen en dat doen
2527120	2529120	ja en onkruid eruit halen
2529120	2531120	maar dan vaak
2531120	2533120	kwam na een poosje iemand
2533120	2535120	en dan mocht je even naar de keuken toe
2535120	2537120	en dan kreeg je daar gauw iets toegeschoven
2537120	2539120	en dan mocht je gauw opeten
2539120	2541120	nou we wisten al gauw
2541120	2543120	die moet je zijn
2543120	2545120	als je daar naartoe gaat dan bof je bij
2545120	2547120	als je dat toe kan zien
2547120	2549120	ja en zo zo dit soort dingen
2549120	2551120	ik heb ook nog eens een keertje
2551120	2553120	daarom heb ik
2553120	2555120	eigenlijk nooit een echte hekel gehad
2555120	2557120	aan Japanners hoor
2557120	2559120	één man
2559120	2561120	was goed voor me
2561120	2563120	ik kreeg als opdracht
2563120	2565120	om een huis
2565120	2567120	leeg te maken
2567120	2569120	alle meubels in één kamer
2569120	2571120	alle spullen in een andere kamer
2571120	2573120	en ik was daar aan het werk
2573120	2575120	laat die nou
2575120	2577120	een paar boekenkasten vol hebben
2577120	2579120	ahhh
2579120	2581120	en dan moet je...
2581120	2583120	twee jaar in de gevangenis hoor
2583120	2585120	niks te doen
2585120	2587120	nou ik
2587120	2589120	ben gaan lezen
2589120	2591120	en ik weet nog het boek wat ik aan het lezen ben
2591120	2593120	want dat hadden we thuis ook maar ik heb het nooit uitgelezen
2593120	2595120	van der laan
2595120	2597120	volken der aarde of zoiets
2597120	2599120	ik geloof drie delen maar dat weet ik niet meer
2599120	2601120	en ik ben gaan zitten en gaan lezen
2601120	2603120	op de grond gaan zitten
2603120	2605120	en gaan lezen
2605120	2607120	en toen vergeten
2607120	2609120	en het signaal niet gehoord
2609120	2611120	toen werd er een signaal gegeven
2611120	2613120	naar de appelplaats toen
2613120	2615120	heb ik niet gehoord
2615120	2617120	maar even later
2617120	2619120	kwam er iemand aan
2619120	2621120	ik dacht oh jeetje
2621120	2623120	ik keek op te laat
2623120	2625120	de deur ging open
2625120	2627120	en dan kwam een Japanse officier binnen
2627120	2629120	man
2629120	2631120	echt een beetje op zijn Engels
2631120	2633120	achter gekleed met zijn stokje
2633120	2635120	onder zijn schouder
2635120	2637120	en
2637120	2639120	nou
2639120	2641120	wat ik daar deed
2641120	2643120	ik verstond echt niet wat hij zei
2643120	2645120	toen probeerde hij Engels te praten
2645120	2647120	ik had ook een mondje vol Engels geleerd
2647120	2649120	dus ik zei lezen
2649120	2651120	I am reading
2651120	2653120	oh hij keek met zijn stokje
2653120	2655120	draaide hij zo
2655120	2657120	de bladzijde van het boek om
2659120	2661120	hij verder niks gezegd
2661120	2663120	ik moest achter hem aanlopen
2663120	2665120	en ik kwam daar aan
2665120	2667120	shock shock shock
2667120	2669120	hij stappen stappen stappen
2669120	2671120	en ik dacht shock shock shock shock shock
2671120	2673120	en daar zag de hele troep
2673120	2675120	ik weet niet hoeveel
2675120	2677120	400 mensen in rijen klaar
2677120	2679120	te wachten
2679120	2681120	om naar het kamp terug te gaan
2681120	2683120	maar er was 1 persoon te weinig
2683120	2685120	en de Japanners maakten zich
2685120	2687120	vreselijk druk
2687120	2689120	als er 1 persoon
2689120	2691120	verdwenen was
2691120	2693120	waarom weet ik niet
2693120	2695120	waren ze nou echt bang dat die ene persoon
2695120	2697120	niet ontdekt zou worden
2697120	2699120	hoe kun je als blanke in een bruin land
2699120	2701120	dat kan iedereen toch je hoeft ja alleen maar
2701120	2703120	in je ogen te schijnen
2703120	2705120	dan zie je toch al
2705120	2707120	dat kun je gewoon niet
2707120	2709120	dat is niet te verbergen
2709120	2711120	nou goed
2711120	2713120	ik hoorde wat praten
2713120	2715120	met de commandant van
2715120	2717120	de Japanse bewaking
2717120	2719120	en
2719120	2721120	ineens draaide hij zich daar maar om
2721120	2723120	shock shock shock
2723120	2725120	en ik werd
2725120	2727120	verwezen naar 1 van de rijen
2727120	2729120	en daar zat al een plaats
2729120	2731120	vrij voor me ik kon daar gaan staan
2731120	2733120	en toen was het
2733120	2735120	opgemarcheerd terug naar het kamp
2735120	2737120	weg
2737120	2739120	niks gezegd niks gedaan
2739120	2741120	alleen in het kamp kwam de leiding
2741120	2743120	wat was er aan de hand wat heb je gedaan
2743120	2745120	we hebben benauwd gezeten
2745120	2747120	we dachten nou dat
2747120	2749120	daar kwam wel voor dat er
2749120	2751120	mishandeld werd echt mishandeld hoor
2751120	2753120	ja
2753120	2755120	dus ze waren vreselijk bang
2755120	2757120	dat dat nu ook weer zou gebeuren
2757120	2759120	maar er is niks gebeurd
2759120	2761120	ja ik heb toch ergens het vermoeden
2761120	2763120	dat Japanne dacht
2763120	2765120	ach
2765120	2767120	ik heb thuis ook
2767120	2769120	een zoon van deze
2769120	2771120	leeftijd weet ik toch ook
2771120	2773120	het kan
2773120	2775120	het kan zijn alles kan
2775120	2777120	nou in ieder geval
2777120	2779120	alleen
2779120	2781120	deze gedachte
2781120	2783120	dat er onder die
2783120	2785120	schooiers van Japan
2785120	2787120	er toch gewoon normale
2787120	2789120	mensen onder zitten
2789120	2791120	ze zijn niet allemaal
2791120	2793120	ja sommige wel hoor
2793120	2795120	ja
2795120	2797120	als je de macht hebt
2797120	2799120	en iemand is niet direct gehoorzaam
2799120	2801120	of begrijpt je niet
2801120	2803120	nou dan sla je er toch direct op
2803120	2805120	ja die had je ook
2805120	2807120	ja die waren er
2807120	2809120	ik heb er eerlijk gezegd
2809120	2811120	zelf maar heel weinig
2811120	2813120	van gemerkt die enkele keer dat ik het wel
2813120	2815120	merkte was het heel erg
2815120	2817120	en daar wil ik helemaal niet over praten
2817120	2819120	dat is voorbij
2819120	2821120	maar ondertussen hoorden we wel
2821120	2823120	dat in Europa
2823120	2825120	Duitsland
2825120	2827120	aan het verliezen was
2827120	2829120	we hoorden ineens
2829120	2831120	dat er landingen waren
2831120	2833120	Frankrijk
2833120	2835120	werd bezet
2835120	2837120	door de Engelsen en de Amerikanen
2837120	2839120	en we hoorden wel enzovoort
2839120	2841120	enzovoort
2841120	2843120	en ja
2843120	2845120	we hoorden op een gegeven moment
2845120	2847120	het was afgelopen in Holland
2847120	2849120	de oorlog was voorbij
2849120	2851120	de vrede was
2851120	2853120	nou niet getekend
2853120	2855120	een echte vrede was niet getekend
2855120	2857120	maar en toen
2857120	2859120	begonnen ze natuurlijk in Amerika
2859120	2861120	en in Engeland ook te denken
2861120	2863120	aan het verre oosten
2863120	2865120	India
2865120	2867120	India was nooit veroverd geweest
2867120	2869120	maar wel de helft van Burma
2869120	2871120	Malacca
2871120	2873120	Siam
2873120	2875120	Vietnam
2875120	2877120	en dan heel Indië
2877120	2879120	en dan een groot deel van
2879120	2881120	Nieuw-Genea
2881120	2883120	het ging allemaal
2883120	2885120	zo vlug dat heb ik pas later begrepen
2885120	2887120	het duurde zo lang
2887120	2889120	er kwam een vliegtuig
2889120	2891120	dat herinner ik me nog
2891120	2893120	er kwam een vliegtuig boven
2893120	2895120	en ze hadden aan
2895120	2897120	via de radio hadden ze al gevraagd
2897120	2899120	maak daar zo'n grote cirkel
2899120	2901120	ja
2901120	2903120	en zet daarop
2903120	2905120	een tekentje
2905120	2907120	een zet of iets dergelijks
2907120	2909120	ja en dan kwam inderdaad
2909120	2911120	een vliegtuig
2911120	2913120	en die gooide op dat veld
2913120	2915120	allemaal pakketten met voedsel
2915120	2917120	te weinig
2917120	2919120	veel te weinig voor zoveel mensen hoor
2919120	2921120	maar goed
2921120	2923120	het idee alleen al
2923120	2925120	dan krijg je daar een Amerikaans pakket
2925120	2927120	met een kopje koffie erin
2927120	2929120	een beetje poeder erin
2929120	2931120	ja
2931120	2933120	het was gewoon
2933120	2935120	ja
2935120	2937120	ja
2937120	2939120	niks
2939120	2941120	toen kwam namelijk de atoombom
2941120	2943120	oh ja de atoombom die was gekomen
2943120	2945120	had ik eerder moeten vertellen
2945120	2947120	de atoombom was gevallen
2947120	2949120	eerst één hoorden wij direct
2949120	2951120	wij wisten het direct
2951120	2953120	en toen de tweede
2953120	2955120	en de Japanse keizer
2955120	2957120	dat is werkelijk geweldig hoor
2957120	2959120	die was altijd
2959120	2961120	tegen de oorlog geweest
2961120	2963120	is ook later gebleken
2963120	2965120	bij de vergaderingen voor de oorlog
2965120	2967120	hij zei niet het kan niet
2967120	2969120	hij zei hoe kunnen wij
2969120	2971120	dat smalle eilandje
2971120	2973120	daar langs de kust van Azië
2973120	2975120	en daar midden in de zee
2975120	2977120	Hawaii eilanden
2977120	2979120	Alaska
2979120	2981120	in het noorden
2981120	2983120	en dan dat grote Amerika
2983120	2985120	met veel meer inwoners dan wij
2985120	2987120	wat willen wij
2987120	2989120	daar nou tegen doen
2989120	2991120	ja kunnen wij
2991120	2993120	Amerika gaan veroveren
2993120	2995120	nee maar omgekeerd
2995120	2997120	ja dat zat er wel in
2997120	2999120	maar toen die tweede bom was
2999120	3001120	gevallen
3001120	3003120	toen zei de keizer
3003120	3005120	heeft toen een toespraak gehouden
3005120	3007120	toen hebben de Japanners voor het eerst
3007120	3009120	de stem van hun eigen keizer gehoord
3009120	3011120	en hij zei dit zijn
3011120	3013120	ondragelijke dingen
3013120	3015120	die kunnen wij niet hebben
3015120	3017120	we stoppen ermee
3017120	3019120	en toen was het ineens
3019120	3021120	afgelopen ook
3021120	3023120	de hele oorlog was klaar
3023120	3025120	er werd eigenlijk door alle Japanners
3025120	3027120	alle Japanse legervoerders
3027120	3029120	bij ons werden de kampen opengesteld
