start	end	text
1532080	1534080	Telegram gestuurd.
1534080	1536080	Er is een kaper in de buurt.
1536080	1538080	Wat moet ik doen?
1538080	1540080	De directie begreep direct.
1540080	1542080	Wat het idee was.
1542080	1544080	Heeft hem direct begrepen.
1544080	1546080	En telegrafeerde.
1546080	1548080	Heel kort terug.
1548080	1550080	Schip behouden.
1550080	1552080	Dus mijn vader mocht alles doen.
1552080	1554080	Die mocht de benzine gewoon aan die Duitser geven.
1554080	1556080	Hij mocht doen wat hij wil.
1556080	1558080	Als het schip maar bleef behouden.
1558080	1560080	Plus de bemanning natuurlijk.
1560080	1562080	Dat was wel bij hem begrepen.
1562080	1564080	Maar het was gewoon kort gezegd.
1564080	1566080	Schip behouden.
1566080	1568080	Dus niet het schip laten zinken.
1568080	1570080	Vlak voordat de kaper in de buurt kwam.
1570080	1572080	Nee, behouden.
1572080	1574080	Nou.
1574080	1576080	Later.
1576080	1578080	Toen er werkelijk problemen waren.
1578080	1580080	En mijn vader voor de rechter kwam.
1580080	1582080	Hebben ze dat telegram ook teruggevonden.
1584080	1586080	Wat bemoeide zich u eigenlijk mee?
1586080	1588080	Ja, wat bemoeide zich mee?
1588080	1590080	Ik wou mijn schip.
1590080	1592080	Ja?
1592080	1594080	Met die vissersboot.
1594080	1596080	Nou, ik was alleen maar verbaasd.
1596080	1598080	Dat ik op een groter schip.
1598080	1600080	Ja, geen groot schip hoor.
1600080	1602080	Maar een groter stoomschip.
1602080	1604080	Nog niet eens.
1604080	1606080	Met mijn eigen radio werkte.
1606080	1608080	Nou.
1608080	1610080	Zo nog een paar.
1610080	1612080	Ik weet niet wat ik was toen.
1612080	1614080	Mijn vader heeft er eigenlijk.
1614080	1616080	Heel weinig over verteld.
1616080	1618080	Want het kwam er natuurlijk op neer.
1618080	1620080	Hij werd beschuldigd.
1620080	1622080	Eventueel.
1622080	1624080	Van landverraad.
1624080	1626080	Er waren in Indië.
1626080	1628080	Kleine opstandjes tegen de Nederlanders.
1628080	1630080	Nationalisten.
1630080	1632080	En mijn vader had weleens gezegd.
1632080	1634080	Tegen iemand.
1634080	1636080	Nou, dit houden we niet lang.
1636080	1638080	Dit land.
1638080	1640080	Oh ja, hij had ook eens een keer gezegd.
1640080	1642080	Ze hadden al een zeevaartschool.
1642080	1644080	Voor stuurlieden.
1644080	1646080	Voor javanen.
1646080	1648080	En op die zeevaartschool.
1648080	1650080	Kwamen de eerste.
1650080	1652080	Leerlingen.
1652080	1654080	Van de school af.
1654080	1656080	En hij kreeg aan boord.
1656080	1658080	Zo'n leerling.
1658080	1660080	Nou, dan moet je.
1660080	1662080	Even.
1662080	1664080	Dat verzin ik een beetje hoor.
1664080	1666080	Maar goed, je kunt je dat wel voorstellen.
1666080	1668080	Dan sta je daar met een paar Hollanders.
1668080	1670080	Grote sterke kerels.
1670080	1672080	En dan komt er zo'n beschaafde javaan.
1672080	1674080	En neem maar van me aan.
1674080	1676080	Dat het gemiddelde niveau.
1676080	1678080	Van beschaving.
1678080	1680080	Bij de javanen.
1680080	1682080	Al boven dat van de Hollanders.
1682080	1684080	Dat was meer net als de Makassaren.
1684080	1686080	En de Boekinese.
1686080	1688080	Van die honkebonkige.
1688080	1690080	Daar kwamen ook regelmatig vechtpartijen aan ervoor.
1690080	1692080	En bij de javanen.
1692080	1694080	Keurig netjes.
1694080	1696080	Wij zouden haast zeggen.
1696080	1698080	Wordt met u gesproken.
1698080	1700080	Nou, zij hadden nog veel ingewikkelder manier.
1700080	1702080	Om met elkaar te spreken.
1702080	1704080	Nou, en daar hielden zij zich aan.
1704080	1706080	Nou, u begrijpt.
1706080	1708080	Toen kregen ze zo'n grapje.
1708080	1710080	Weet je wel, Hollanders toen altijd van die grap.
1710080	1712080	Hoe heet dat ook alweer?
1712080	1714080	O ja, ontgroenen.
1714080	1716080	Als je nieuw bent.
1716080	1718080	Moet je iets meemaken.
1718080	1720080	Dan geven ze je een opdracht die niet kan.
1720080	1722080	Maar je moet het wel doen.
1722080	1724080	En goed uitvoeren.
1724080	1726080	Nou, hier was het.
1726080	1728080	De kapitein, of de stuurman die had gezegd.
1728080	1730080	Ja, ik ben mijn bril kwijt.
1730080	1732080	Die heb ik.
1732080	1734080	Daar in dat tweede laadruim laten liggen.
1734080	1736080	Kun je dat even halen?
1736080	1738080	In dat tweede laadruim
1738080	1740080	waren net de zakken vol met
1740080	1742080	meel.
1742080	1744080	Geladen.
1744080	1746080	Het was één grote stofbol.
1746080	1748080	Er was niet te lopen.
1748080	1750080	Maar hij heeft hem gevonden.
1750080	1752080	De bril hiervan.
1752080	1754080	En hij zei, nou eigenlijk half stikkend.
1754080	1756080	Ze hebben hem naar boven moeten dragen.
1756080	1758080	De ladder weer naar boven toe.
1758080	1760080	Maar je begrijpt.
1760080	1762080	Daar begrijpen zij
1762080	1764080	niets van.
1764080	1766080	Boeren lol.
1766080	1768080	En dan kwamen die.
1768080	1770080	Maar wat zeiden de Hollanders onder elkaar?
1770080	1772080	Dit wordt nooit een zeeman.
1772080	1774080	En toen schijnt mijn vader
1774080	1776080	gezegd te hebben.
1776080	1778080	Ik heb het van hem hoor.
1778080	1780080	Dus hou me te goede.
1780080	1782080	Als ik jok, jok ik in commissie.
1782080	1784080	Maar mijn vader schijnt gezegd te hebben.
1784080	1786080	Pas maar op.
1786080	1788080	Dat wordt strakjes
1788080	1790080	één van de directeuren van de maatschappij.
1790080	1792080	Hahaha.
1792080	1794080	Nou.
1794080	1796080	Paar jaar later. Oorlog voorbij.
1796080	1798080	Eén van deze allereerste
1798080	1800080	stuurmansleerlingen.
1800080	1802080	Die is admiraal geworden.
1802080	1804080	Niet wel een grote vloot.
1804080	1806080	Maar toch wel van een paar scheepjes.
1806080	1808080	En toch wel admiraal.
1808080	1810080	Dat is toch wel iets meer dan een kapitein
1810080	1812080	van één schip.
1812080	1814080	Maar goed.
1814080	1816080	Het werd mijn vader kennelijk kwalijk genomen.
1816080	1818080	Hij was dus eigenlijk
1818080	1820080	pro-Javaans.
1820080	1822080	Dat kan niemand daar.
1822080	1824080	Dat heeft de rechter ook gezegd.
1824080	1826080	Dat u sympathie hebt voor.
1826080	1828080	Dat zal niemand u kwalijk kunnen nemen.
1828080	1830080	Nou.
1830080	1832080	En ook de andere dingen.
1832080	1834080	Alle beschuldigingen zijn eigenlijk allemaal van tafel geveegd.
1834080	1836080	Dat heb ik allemaal later gehoord hoor.
1836080	1838080	En
1838080	1840080	hij werd
1840080	1842080	vrijgesteld van alle vervolging.
1842080	1844080	Hij heeft nog een paar dagen
1844080	1846080	in de gevangenis gezeten.
1846080	1848080	Maar hij werd vrijgesteld van alle vervolging.
1848080	1850080	En
1850080	1852080	mijn vader was diep onder de indruk.
1852080	1854080	Hij heeft daar geen woord over verteld hoor.
1854080	1856080	Maar hij moet daar
1856080	1858080	het moeilijk hebben gehad.
1858080	1860080	In die tijd.
1860080	1862080	Mijn moeder, Duitse.
1862080	1864080	Hij met nationalistische
1864080	1866080	sympathieën tegen de
1866080	1868080	Hollanders in.
1868080	1870080	Zoals je iets goed zegt van de Javaan.
1870080	1872080	Daarmee dus tegen de Hollanders in.
1872080	1874080	Nou, dus.
1874080	1876080	En daar heeft hij
1876080	1878080	behoorlijk wat moeite mee gehad.
1878080	1880080	Vroeg
1880080	1882080	gepensioneerd.
1882080	1884080	Hij had geen zin bij de
1884080	1886080	maatschappij terug te keren.
1886080	1888080	Ik kan me best voorstellen hoor.
1888080	1890080	Later heb ik gehoord
1890080	1892080	dat hij mijn moeder vertelde.
1892080	1894080	Hij had zijn collega ontmoet.
1894080	1896080	En weet je wat hij zei?
1896080	1898080	Ik heb gehoord dat er problemen waren.
1898080	1900080	Ja, had mijn vader
1900080	1902080	geantwoord. Ze hebben me beschuldigd
1902080	1904080	van dit of dat.
1904080	1906080	Nou, waarom
1906080	1908080	heeft hij me niet even opgebeld?
1908080	1910080	Ik was zo gekomen hoor.
1910080	1912080	En dat heeft hem zo verschrikkelijk goed gedaan.
1912080	1914080	Dat er toch gewoon mensen waren
1914080	1916080	die gewoon normaal
1916080	1918080	reageerden.
1918080	1920080	Maar dat is wat ik me herinner
1920080	1922080	van het begin van de oorlog.
1922080	1924080	En
1924080	1926080	nou, dat was
1926080	1928080	ging wel erg
1928080	1930080	vlug allemaal hoor.
1930080	1932080	Dat begin.
1932080	1934080	Op een gegeven moment kwamen de Jappen.
1934080	1936080	Toch?
1936080	1938080	Ik had kranten gelezen.
1938080	1940080	Nee, die Japanners dat scheelt niks hoor.
1940080	1942080	Dat kan nooit wat worden.
1942080	1944080	Ja, een grapje onder de jongens
1944080	1946080	was. Ach,
1946080	1948080	die Japanse vliegtuigen die vallen, die hoef je niet eens
1948080	1950080	neer te schieten. Die vallen vanzelf wel naar beneden.
1950080	1952080	Wij als kind
1952080	1954080	denken dan aan spoortreintjes en zo.
1954080	1956080	Goedkope spoortreintjes.
1956080	1958080	Die waren Japans.
1958080	1960080	En de goeie, degelijke
1960080	1962080	dat was Duits. Merkelin
1962080	1964080	en zo. Maar de Japansen
1964080	1966080	dat was niks. Die waren zo kapot.
1966080	1968080	De wissels gingen roesten.
1968080	1970080	Bleek later
1970080	1972080	ook nog waar te zijn ook. Ik heb nog
1972080	1974080	ja,
1974080	1976080	Trix was dat geloof ik. Ik geloof dat dat
1976080	1978080	een Japans werd. Heb ik later ook
1978080	1980080	nog voor mijn kinderen gekocht.
1980080	1982080	En die roesten inderdaad heel gauw weg.
1982080	1984080	Maar wat er van waar is laat ik het midden.
1984080	1986080	Ons idee was
1986080	1988080	Japanners, dat stelt geen
1988080	1990080	moer voor.
1990080	1992080	Nou ja.
1992080	1994080	Geen moer. Ja, ja.
1994080	1996080	Nederland had wel
1996080	1998080	nog voor de oorlog wel bouwplannen gehad
1998080	2000080	voor nieuwe schepen, kruisers.
2000080	2002080	Daar heb ik nog hele
2002080	2004080	tekeningen van in de
2004080	2006080	kranten.
2006080	2008080	Maar ja, dat was nu oorlog eenmaal uitgebroken
2008080	2010080	was er natuurlijk geen sprake meer
2010080	2012080	van. Maar
2012080	2014080	gelukkig
2014080	2016080	kwamen twee slagschepen aan.
2018080	2020080	Nou, hoe heette ze? De Repulse
2020080	2022080	en de, nou
2022080	2024080	weet ik niet.
2024080	2026080	King George de Vijfde.
2026080	2028080	En die kwamen in Singapore aan.
2028080	2030080	De Japanners hadden Pearl Harbor gebombardeerd.
2030080	2032080	Die hebben daar
2032080	2034080	een paar slagschepen laten zinken.
2034080	2036080	Grootdrama.
2036080	2038080	Alles met foto's
2038080	2040080	enzo in de kranten.
2040080	2042080	Ja, dus dat was toch wat.
2042080	2044080	En onder de
2044080	2046080	nationalistische Javanen
2046080	2048080	was natuurlijk wel
2048080	2050080	enige vreugde
2050080	2052080	daarover. Ja.
2052080	2054080	Dat kan ik me tenminste voorstellen.
2054080	2056080	Die weten niks van.
2056080	2058080	Maar
2058080	2060080	het was een klap.
2060080	2062080	Achteraf
2062080	2064080	is gebleken wat die
2064080	2066080	Japanners daar kapot schoten in Pearl Harbor.
2066080	2068080	Dat waren de slagschepen.
2068080	2070080	En welke schepen hebben niks
2070080	2072080	gedaan in de oorlog?
2072080	2074080	Dat waren de slagschepen. Die waren
2074080	2076080	veel te groot, zwaar, log.
2076080	2078080	Je kon ze direct herkennen.
2078080	2080080	Vliegtuigen.
2080080	2082080	En onderzeeboten. Die combinatie.
2082080	2084080	Vliegtuigen vliegen eroverheen.
2084080	2086080	Ze zeggen, hé, ik heb daar
2086080	2088080	een slagschip
2088080	2090080	waargenomen. Dus de vijand wist altijd
2090080	2092080	precies waar de slagschepen zaten.
2092080	2094080	Nou, dat was hier bij Singapore ook.
2094080	2096080	Er kwamen twee slagschepen daar.
2096080	2098080	En die zijn op een goede dag
2098080	2100080	uitgevaren in de richting waar ze
2100080	2102080	dachten dat de Japanse
2102080	2104080	landingsvloot kwam.
2104080	2106080	Nou, nog voordat ze zo ver waren
2106080	2108080	werden ze
2108080	2110080	gebombardeerd vanuit de lucht
2110080	2112080	met vliegtuigen. Dan hadden ze
2112080	2114080	natuurlijk wel luchtafweer gescheurd.
2114080	2116080	Maar dat er daar een stuk of dertig
2116080	2118080	van die vliegtuigjes om hen heen zouden,
2118080	2120080	daar hadden ze toch echt niet op gerekend.
2120080	2122080	En nog geen
2122080	2124080	twee uur of drie uur later
2124080	2126080	ergens op internet
2126080	2128080	staan er nog een paar foto's van
2128080	2130080	hoe die schepen geraakt werden en ronddraaiden.
2130080	2132080	Maar het was in een mumme
2132080	2134080	van tijd afgelopen.
2134080	2136080	Twee slagschepen weg
2136080	2138080	van Engeland.
2138080	2140080	Eerste keer van Amerika,
2140080	2142080	Pearl Harbor, maar nu was het
2142080	2144080	Engeland.
2144080	2146080	Nou, dat was wat hoor.
2146080	2148080	De slagschepen waren weg.
2148080	2150080	Dat was Nederlands-Indië.
2150080	2152080	Nou, we hadden een legertje van niks.
2152080	2154080	Twintig, dertigduizend mensen.
2154080	2156080	En dan nog een paar Hollanders, ook in het leger.
2156080	2158080	Dienstplicht.
2158080	2160080	Mijn vader kwam ook in dienstplicht.
2160080	2162080	Die had nog nooit een geweer
2162080	2164080	in handen gehad. Maar ze hebben
2164080	2166080	een welsagent-major gemaakt. Waarom?
2166080	2168080	Omdat die zo'n
2168080	2170080	hoge positie in het leven
2170080	2172080	had. Ja, ja.
2172080	2174080	Moet je toch niet een hoge positie
2174080	2176080	in het leger hebben.
2176080	2178080	Maar
2178080	2180080	het was in een mumme van tijd
2180080	2182080	afgelopen.
2182080	2184080	Vader, krijgsgevangene,
2184080	2186080	adres onbekend.
2186080	2188080	Vier jaar lang onbekend hoor.
2188080	2190080	Niet een beetje hoor.
2190080	2192080	En
2192080	2194080	vader en moeder, mijn moeder
2194080	2196080	en zuster bedoel ik, en ik,
2196080	2198080	geen inkomen.
2198080	2200080	Er kwam geen geld binnen.
2200080	2202080	Nee, nou ja.
2202080	2204080	Mijn vader
2204080	2206080	was zo...
2206080	2208080	Die had net de helft van zijn spaargeld
2208080	2210080	van de bank afgehaald.
2210080	2212080	Hij zei, dan kunnen we de andere helft
2212080	2214080	kunnen we na de oorlog nog gebruiken.
2214080	2216080	En dan hebben we misschien deze helft
2216080	2218080	hebben we nu in de oorlog.
2218080	2220080	Dus mijn moeder kon er nog voorlopig
2220080	2222080	mee uit. Maar ze werd steeds
2222080	2224080	wanhopiger. Ik herinner me...
2224080	2226080	Ja, zei ze.
2226080	2228080	Zat ze te huilen tegen me.
2228080	2230080	Ja, want jij bent
2230080	2232080	in de groei. Ik was...
2232080	2234080	Nou, wat was het?
2234080	2236080	In 42 of 43 moet dat zijn geweest.
2238080	2240080	Ik moet dus 15 jaar zijn.
2240080	2242080	Ik was in de groei.
2242080	2244080	Dan moet je toch melk drinken?
2244080	2246080	Nou, melk was in Indië
2246080	2248080	helemaal niet zo gewoon. Behalve bij
2248080	2250080	de blanken.
2250080	2252080	Maar er was geen melk, althans geen geld ervoor.
2252080	2254080	Nou, ik
2254080	2256080	vond het persoonlijk helemaal niet erg.
2256080	2258080	Het was voor mij ook de eerste ervaring
2258080	2260080	dat ik de volwassenen een beetje ging
2260080	2262080	wantrouwen. Ik zat toch op
2262080	2264080	een eiland waar niemand melk dronk?
2264080	2266080	Waarom moest ik het dan doen?
2266080	2268080	Dus ik vond het helemaal niet erg.
2268080	2270080	Maar ja, dat is natuurlijk wel
2270080	2272080	normaal, hè. Dat je als 15-jarige
2272080	2274080	de zaken niet zo erg...
2274080	2276080	Maar voor mijn moeder was het verschrikkelijk.
2276080	2278080	Ja, de man op een onbekende
2278080	2280080	plaats.
2280080	2282080	Min of meer scheef aangekeken,
2282080	2284080	want ze was een Duitse.
2284080	2286080	Kinderen werden van school
2286080	2288080	gestuurd, want die hoefden niet te leren.
2288080	2290080	Ik geloof dat ik toen
2290080	2292080	beseft heb
2292080	2294080	kinderen,
2294080	2296080	Hollandse kinderen hoeven niet te leren.
2298080	2300080	Nou hebben ze vaak genoeg gezegd tegen me
2300080	2302080	je moet je huiswerk maken, je moet leren.
2302080	2304080	Maar dit heeft
2304080	2306080	indruk op mij gemaakt. Ik denk
2306080	2308080	meer indruk dan alle andere
2308080	2310080	waarschuwingen. Ik heb daarna ook
2310080	2312080	nooit meer moeite gehad met
2312080	2314080	het werken voor de school.
2314080	2316080	Ja, ik hoop dat er wat is
2316080	2318080	opgekomen.
2318080	2342080	Ja, dat is echt
2342080	2347080	eindelijk weer...
