start	end	text
1799140	1801720	Nou, ik zal even kijken of de onderdirecteur er is.
1802400	1804120	En dan moest ik bij de onderdirecteur komen.
1804940	1805260	En ja...
1806240	1807260	De eerste keer...
1807860	1808380	Nou ja, goed.
1808380	1810380	De tweede keer...
1810380	1811140	Ja.
1811260	1813020	De derde keer zei hij...
1813020	1813940	Maar...
1813940	1815700	Meneer den Toom.
1817720	1819580	Ik waardeer uw eerlijkheid.
1819680	1820860	Ik had nooit een smoesje, hè.
1820900	1822500	Van daarom...
1822500	1824580	Ik waardeer uw eerlijkheid.
1825200	1826220	Maar dit kan niet zo.
1827420	1827700	Ja.
1828380	1830240	Dat begreep ik eigenlijk ook wel.
1830740	1831660	Dat kan niet zo.
1832480	1833960	Wat het dan wel kan, dat weet ik niet.
1834500	1835260	Maar in ieder geval...
1835900	1837360	Ik had mijn les geleerd.
1837360	1840760	Ik ging ruim op tijd naar school toe.
1841260	1842260	Ja.
1842260	1845260	Dat is in Nederland ook wel een beetje veranderd, hoor.
1845260	1848060	Wat dat betreft noem ik dat vertropiseren.
1848060	1850260	We zijn aan het vertropiseren.
1850260	1851760	Niet zo precies kijken.
1851760	1853760	Ach, dit kan ook nog wel.
1853760	1855760	En dit was wel een beetje te laat.
1855760	1857760	Net als op straat.
1857760	1859760	Hij rijdt een beetje te hard.
1859760	1861760	Ach, zeg die vijf kilometer te hard.
1861760	1863760	Dat is toch niet zo erg.
1863760	1865760	Allemaal dit soort dingen.
1865760	1867760	En met de fiets even...
1867760	1869760	Terwijl het al op rood staat.
1869760	1871100	Er toch nog doorheen schieten.
1871100	1873100	Ach, het kan net.
1873100	1875100	Ja.
1875100	1879100	Dat idee heeft zich nu wel over heel Nederland verspreid.
1879100	1885100	Dat was precies wat men in die tropische landen ook altijd redeneert.
1887100	1889100	Ja, wat heb ik toen...
1891100	1893100	Ja, toen...
1895100	1900100	Ik had natuurlijk kennis aan Arnold de Vos.
1900100	1903100	En die zei op een goeie dag eens een keertje...
1903100	1906100	Kom, ik ga mijn zuster eens een keertje bezoeken op de fiets.
1906100	1908100	Zondag op een zaterdag.
1908100	1911100	En toen zijn we samen naar West-Brabant gefietst.
1911100	1914100	Ah, Rotterdam, West-Brabant is niet zo ver.
1914100	1916100	Toen zijn we naar West-Brabant gefietst.
1916100	1918100	Oh, het was een zaterdag dus.
1918100	1920100	Op een doordeweekse...
1920100	1922100	Minder of meer doordeweekse dag.
1922100	1925100	Dus zij gaf daar les op een lagere school.
1925100	1928100	En ik ben met hem mee naar binnen geweest.
1928100	1931100	Heb even zijn zuster gezien.
1931100	1935100	Ja, Jacomina de Vos.
1935100	1938100	Ja, wat er precies gebeurd is, dat weet ik niet.
1938100	1942100	Maar die datum hebben we genoteerd.
1942100	1946100	En die datum staat in onze trouwring.
1946100	1950100	Dat is de datum dat we elkaar voor het eerst zagen.
1950100	1955100	Later hebben we elkaar nog vaak genoeg gezien bij Tante Gray.
1955100	1957100	Ach, en het was zo'n lieve vrouw.
1957100	1961100	Die wist precies wat jonge mensen nodig hadden.
1961100	1969100	Als wij allebei daar waren, dan moesten we letten op haar kleine jongste dochtertje.
1969100	1973100	En dan gingen zij met haar man even uit.
1973100	1981100	Nou, en dan hadden wij met zijn tweeën de wereld voor onszelf.
1981100	1983100	Eén keer liep het bijna mis.
1983100	1986100	Want toen is de baby van zijn bedje afgerold.
1986100	1988100	Bum, op de grond.
1988100	1990100	Ik zou haar hand horen.
1990100	1992100	Maar ja, even toch blaren, bullen.
1992100	1998100	En mijn lieve vrouw natuurlijk vol.
1998100	2000100	Ja, toen was ze mijn vrouw nog niet.
2000100	2007100	Mijn lieve meisje vol onzorg voor dat kind dat daar met een bons op de grond was gekomen.
2010100	2013100	Enfin, zij heeft hem weer in bed gelegd.
2013100	2016100	En toen de familie weer thuis kwam.
2016100	2020100	Heeft de schuld bekend dat ze even niet opgelet hadden.
2020100	2022100	En toen was dat kind.
2022100	2026100	Nou, Gray is niet zo overdreven.
2026100	2030100	Nou, hij slaapt wel op dit moment.
2030100	2035100	Nou, dat ziet er helemaal, helemaal goed uit hoor.
2035100	2038100	Dus, maar zulke kleinigheden natuurlijk.
2038100	2044100	Ik ging toch een beetje, ja, het gezinsleven.
2044100	2046100	Pas op rekening.
2046100	2051100	Had ik ook al een jaar of de hele oorlog door eigenlijk al gemist.
2051100	2056100	Drie jaar gevangenkamp, dan nog een tweede jaar in Holland.
2056100	2060100	Dus bij elkaar toch vier, vijf jaar.
2060100	2063100	Ik herinner me nog goed als ik op straat liep.
2063100	2069100	En er stond een raam op of een lamp aan dat je dan in de eetkamer kon kijken.
2069100	2072100	En dan zag je mensen aan tafel zitten.
2072100	2076100	Vader, moeder, één of twee of drie kinderen.
2076100	2079100	Ja, ja, dat is het toch hè.
2079100	2081100	Maar ja, niks aan te doen.
2081100	2084100	Maar in die sfeer moet je dat gaan denken hoor.
2084100	2091100	Je leeft toch niet op de manier zoals je eigenlijk toch wel hoort.
2091100	2097100	Zeker niet als je op de grens staat van kindertijd naar volwassen tijd.
2097100	2099100	Ik was natuurlijk veel te vroeg volwassen.
2099100	2100100	Ik had te veel meegemaakt.
2100100	2102100	Dat zeiden de leraren ook hoor.
2102100	2107100	Later zeiden ze, het was voor de hele klas gegold dat.
2107100	2113100	Eigenlijk gaven ze daar les, in hun gevoel hoor, aan volwassenen.
2113100	2116100	Waren geen volwassenen, maar toch het idee alleen.
2116100	2123100	Ik herinner me eens een keertje dat een lerares Nederlands zei.
2123100	2126100	Maar Dek, die gaf ons les.
2126100	2131100	Die zei, ja, dan moet je niet denken dat wij het zo makkelijk hadden hoor.
2131100	2133100	Ik heb eens een keertje.
2133100	2142100	Nou, wat ze meemaakten, dat was niet veel meer dan een politie, een militaire wagen en zware voetstappen op de gang.
2142100	2145100	En die hebben iemand weggehaald.
2145100	2149100	Angsten die we hebben geleden, angsten.
2149100	2152100	De hele klas was doodstil.
2152100	2155100	Niemand heeft gereageerd.
2155100	2159100	Maar later in de pauze zei iemand.
2159100	2162100	En de angsten die ze hier hebben gehad.
2162100	2167100	Nou ja, ik zeg niet dat er weer een lachen uitbarst hoor.
2167100	2173100	Maar het maakte wel, ja, gaf wel aan het geheel een andere schijn.
2173100	2175100	Trouwens in het algemeen.
2175100	2181100	Tuurlijk, toen wij uit het kamp kwamen, dacht ik, nou, ik heb toch wel wat meegemaakt hè.
2181100	2187100	Kom je daar in Holland aan en dan hoor je over wat er met de Duitsers is gebeurd.
2187100	2189100	Wat de Duitsers gedaan hebben.
2189100	2192100	Ja, daar kun je gewoon niet tegenop.
2192100	2195100	Dat is zoiets, wat de Duitsers hebben gedaan.
2195100	2199100	Dat is, dat komt eigenlijk in de hele geschiedenis niet voor.
2199100	2207100	Dat je expres honderden, duizenden mensen in hokken stopt en laat vergassen.
2207100	2209100	Dat komt in de hele geschiedenis niet.
2209100	2211100	Moordpartijen komen ervoor.
2211100	2214100	Slachtpartijen komen ervoor.
2214100	2216100	Dat, dat is ergens bij de mensen.
2216100	2219100	Ja, ik weet ook niet.
2219100	2223100	Maar dat zit er ergens in de mens.
2223100	2224100	Ja.
2224100	2226100	Ook in Holland hoor.
2226100	2229100	Dan ga je niet denken dat dat alleen bij anderen voortkomt.
2229100	2231100	Bij Arabieren of zo.
2231100	2239100	Ik zou niet in dit land willen leven als ze zeggen de politie gaat maar eens een halfjaartje met verlof.
2239100	2241100	Ja, weg ermee.
2241100	2243100	Nee, nee, dat is een ramp.
2243100	2245100	Maar ik had toch...
2245100	2249100	Ik had een spoedcursus.
2249100	2255100	Oh ja, na de spoedcursus voor het examen, kreeg ik een spoedcursus.
2255100	2260100	Een echte spoedcursus voor het lager onderwijs.
2260100	2261100	Waarom?
2261100	2263100	Haha.
2263100	2267100	Toen wij aankwamen in Nederland, toen was Nederland al een jaar bevrijd.
2267100	2272100	In dat jaar en de jaren daarna zijn er zoveel kinderen geboren.
2272100	2273100	Het was net als Nederland.
2273100	2276100	Nederland wilde zijn schade inhalen.
2276100	2279100	Alle verloren levens moesten worden ingehaald.
2279100	2288100	En zo kwam er voor dat er toen ik ongeveer een paar jaar later weer onderwijzer zou worden.
2288100	2293100	Nee, klaar was met de HBS en zou gaan studeren.
2293100	2301100	Toen zei de regering nee, we hebben met spoed onderwijs nodig voor het lagere school.
2301100	2311100	Dus je kon met een HBS diploma één jaar onderwijzen worden.
2311100	2313100	Nou, dat hebben we gedaan.
2313100	2316100	En dat is gelukt.
2316100	2320100	En ja, maar toen moest ik nog wel in militaire dienst.
2320100	2325100	Dus toen ben ik naar Indië gegaan als soldaat.
2325100	2328100	Ook een wonderlijke geschiedenis hoor.
2328100	2330100	Nederland is toch nooit zo erg sterk geweest.
2330100	2334100	Met vloot en met leger en dergelijke.
2334100	2336100	Het was allemaal te duur, weet je wel.
2336100	2338100	En waarom eigenlijk?
2338100	2339100	We zijn zo'n klein landje.
2339100	2340100	We kunnen toch niks doen.
2340100	2343100	Dat was eigenlijk de sfeer hoor.
2343100	2350100	En in 1939 was de sfeer van ach, die oorlog met Duitsland, nee, die komt er niet.
2350100	2353100	We hebben de Eerste Wereldoorlog ook zonder gezeten.
2353100	2359100	Dat was een oorlog tussen Frankrijk, Duitsland en Engeland.
2359100	2361100	Daar hadden wij niks mee te maken.
2361100	2362100	Zonder buiten.
2362100	2368100	Ongeveer de sfeer die ik nu toch ook wel proef als het gaat over milieuvervuiling en zo.
2368100	2371100	Dus ja, daar vinden ze wel wat op.
2371100	2375100	Ja, dat is het idee op dit moment.
2375100	2381100	En nou, wetenschappelijk blijft er geen spaan over voor dit soort vage ideeën.
2381100	2387100	Ja, het enige wat men niet wist, als de temperatuur gaat stijgen, hoeveel die gaat stijgen,
2387100	2392100	waar die gaat stijgen en wanneer dat gebeuren gaat.
2392100	2395100	Dat, die datum is er niet bij.
2395100	2399100	Het kan bovendien, zijn er ook tegenkrachten aan het werk.
2399100	2405100	Dus het blijft, ach, die geleerden vinden er wel wat op.
2405100	2409100	Nou, die sfeer was er ook in 1939.
2409100	2416100	Terwijl eigenlijk de wereld nou niet in brand stond, maar het begon er wel heel dicht tegenaan te zitten.
2416100	2429100	Spanje, Italië begon daar in Noord-Italië, in Noord-Afrika.
2429100	2443100	Die hebben dat, zijn toen ineens met troepen overgestoken naar, hoe heet dat, ook naar de Griekse kant toe.
2443100	2446100	Nou, alle tekeningen waren er.
2446100	2448100	Alle tekenen waren er.
2448100	2451100	Japan was een oorlog begonnen met China.
2451100	2454100	Een langdradige oorlog.
2454100	2462100	Dat kleine Japan, machtige Japan, tegen dat grote onmachtige China.
2462100	2466100	Ja, waarbij ze wonnen, maar eigenlijk niet opschoten.
2466100	2471100	Waarbij ze weer wonnen, maar weer een heel klein beetje opschoten.
2471100	2475100	Maar die sfeer, dat is de sfeer van nu ook.
2475100	2479100	Maar goed, daar heb ik het niet over.
2479100	2482100	Ik moest in militaire dienst.
2482100	2484100	Ik ga naar Indië toe.
2484100	2486100	Maar ik wou in Indië blijven.
2486100	2491100	Ik had helemaal het idee niet dat het koloniale tijdswerk was afgelopen.
2491100	2494100	Ik kende Maleis.
2494100	2496100	Ik kende Indië.
2496100	2498100	En ik had in Holland wat geleerd.
2498100	2501100	Nou, wat let ons?
2501100	2503100	Je kan toch zo een baan krijgen?
2503100	2506100	Ja, viel een beetje tegen.
2506100	2512100	Toen zijn we nog wel met de handschoen getrouwd.
2512100	2523100	Dus dat, mijn vrouw, Jacobina Cornelia de Vos, getrouwd met Gijsbert Frederik den Toom.
2523100	2525100	Ik weet nog wel hoe dat gegaan is.
2525100	2527100	Dat ging per telefoon.
2527100	2531100	Dat we zeggen, per handschoen heette, was de officiële naam.
2531100	2532100	Dan moest...
2532100	2536100	Dan moest iemand uit Holland, die ik goed kende.
2536100	2541100	En dat was mijn hospice, zullen we maar zeggen.
2541100	2546100	Waar ik het laatst gelogeerd had.
2546100	2556100	En die mocht met jullie grootmoeder, jong meisje nog, naar het stadhuis gaan.
2556100	2559100	En daar kwamen ze op een bankje te staan.
2559100	2561100	En...
2561100	2564100	Later vertelde iemand anders, mijn ouders.
2564100	2566100	Allerlei mensen zeiden, wat is dat?
2566100	2570100	Die oude man met dat meisje daar.
2570100	2573100	Maar ja, toen moest ze vertellen.
2573100	2575100	Die oude man met dat meisje.
2575100	2580100	Och, dat is een huwelijk met de handschoen.
2580100	2582100	Dat meisje is er niet.
2582100	2584100	Ondertussen was het toch wel zo.
2584100	2590100	Op een of andere manier was dat, ja, telefonisch geregeld.
2590100	2593100	Dus ik was in de middag in Indië.
2593100	2596100	En liep in mijn onderbroek rond.
2596100	2598100	Het was warm.
2598100	2601100	Het was vier uur in de middag, geloof ik, of zoiets.
2601100	2603100	En ik weet wel...
2603100	2608100	Oh, ik hoorde door telefoon dat we getrouwd waren.
2608100	2613100	En ik zei, jongens, allemaal stil.
2613100	2616100	Iedereen stil, luisteren.
2616100	2619100	Nou, ze deden het ook nog.
2619100	2621100	Zo verbaasd waren ze.
2621100	2623100	En ik zei, goed.
2623100	2626100	Nu ben ik getrouwd.
2626100	2628100	Jullie mogen me feliciteren.
2628100	2631100	En toen ben ik zo de hele zaal rondgegaan.
2631100	2632100	Ja.
2632100	2633100	Tja.
2633100	2639100	En dat was eigenlijk voor mij het einde van de oorlog.
2639100	2641100	Niet helemaal.
2641100	2642100	Voor mijn ouders niet.
2642100	2644100	Die zaten nog in Indië.
2644100	2647100	En daar waren opstandige bewegingen.
2647100	2648100	Ja.
2648100	2651100	Daar had ik ook al mee te maken.
2651100	2654100	Toen ik in militaire dienst was.
2654100	2658100	Want we moesten ons gaan terugtrekken.
2658100	2660100	De Nederlandse regering had besloten.
2660100	2662100	Dit was ook te gek hoor.
2662100	2664100	Een Hollandse regering.
2664100	2667100	Niet militair gericht.
2667100	2669100	Niet militaire gewoontes.
2669100	2672100	Die eigenlijk al dat poppenkastgedoe.
2672100	2674100	Maar flauwekul vonden.
2674100	2677100	Die hadden daar het grootste leger.
2677100	2683100	Dat Nederland ooit heeft gehad.
2683100	2687100	Naar de andere kant van de wereld gestuurd.
2687100	2689100	Nou, hoe is dat mogelijk?
2689100	2691100	Hoe is dat?
2691100	2695100	In een land met zonder militaire traditie.
2695100	2697100	Hoogstens bij de marine iets.
2697100	2699100	Maar geen militaire traditie.
2699100	2700100	Geen bezettingen.
2700100	2702100	En weet ik wat allemaal.
2702100	2705100	Die sturen een leger van meer dan.
2705100	2708100	Ik geloof dat er bij elkaar wel 200.000 mannen.
2708100	2711100	Heen en weer zijn gestuurd naar Indonesië.
2711100	2714100	Maar politiek waren we zwak.
2714100	2716100	Niet in werkelijkheid hoor.
2716100	2719100	De korte tijd dat ik daar als militair was.
2719100	2723100	Een keer hoorde ik over een kampong.
2723100	2726100	Daar was een suikerfabriek.
2726100	2728100	En die werd geplunderd.
2728100	2731100	De geldkast was geroofd.
2731100	2733100	En nog een paar stukken.
2733100	2738100	En toen hoorde ik een opdracht geven.
2738100	2741100	Er moesten drie patrouilles op uitgestuurd worden.
2741100	2743100	Drie patrouilles.
2743100	2745100	Van twaalf man.
2745100	2747100	Drie keer twaalf.
2747100	2749100	En die moesten de zaak omsingelen.
2749100	2751100	Omsingelen.
2751100	2753100	Ik had uit de Eerlijke dienst.
2753100	2755100	Ik zat zelf bij de Eerlijke dienst.
2755100	2760100	Er waren bijna honderd van die opstandelingen.
2760100	2762100	Die die suikerfabriek hadden bezet.
2762100	2768100	En daar moesten dan drie kleine patrouilles omsingelen.
2768100	2770100	Ik was gewoon verbaasd daarover.
2770100	2772100	Maar ja.
2772100	2774100	Die drie patrouilles.
2774100	2775100	Heb ik later ook gehoord.
2775100	2776100	Die kwamen eraan.
2776100	2778100	En hap snip.
2778100	2779100	Weg.
2779100	2781100	De hele zaak was weg.
2781100	2783100	Ja alleen het geld was natuurlijk gestolen.
2783100	2785100	Er was niet veel voor kapot gemaakt hoor.
2785100	2788100	Daar is ik tenminste niks van.
2788100	2791100	Maar zo heb ik meer van dit soort incidenten meegemaakt.
2791100	2793100	We zijn op patrouille.
2793100	2795100	Nee niet op patrouille.
2795100	2797100	Gewoon op weg.
2797100	2799100	Naar onze post van Bandung uit.
2799100	2801100	Naar onze post.
2801100	2803100	Vier vijf vrachtauto's.
2803100	2805100	En een panzerwagen.
2805100	2807100	En die voeren dus achter elkaar.
2807100	2809100	En.
2809100	2811100	De voorste gaat een bocht om.
2811100	2813100	En er wordt geschoten op hem.
2813100	2815100	De chauffeur schrikt zodanig.
2815100	2817100	Dat hij halverwege de ravijn in schiet.
2817100	2819100	Dus.
2819100	2821100	Nou daar zat ie.
2821100	2823100	De chauffeur van de voorste wagen.
2823100	2825100	Dat was zo'n panzerwagen.
2825100	2827100	Dus ja.
2827100	2829100	Ja.
2829100	2831100	Toen was het ook.
2831100	2833100	De auto's die er na kwamen.
2833100	2835100	Na voor de bocht.
2835100	2837100	Bleven voor de bocht nog staan.
2837100	2839100	Dus die hebben niks gezien.
2839100	2841100	En ik zei net zien he.
2841100	2843100	Als geval van nood is.
2843100	2845100	Weet je nooit wie het initiatief neemt.
2845100	2847100	Er was nog een corporaat.
2847100	2849100	De enige officier.
2849100	2851100	De enige officier zat in de panzerwagen voorin.
2851100	2853100	En die werd beschoten.
2853100	2855100	Hoe en wat.
2855100	2857100	Dat wisten we op dat moment niet.
2857100	2859100	Maar toen is er een corporaal gekomen.
2859100	2861100	Uit een van de auto's.
2861100	2863100	Die volgde.
2863100	2865100	En die is samen met een paar lui.
2865100	2867100	De berghelling opge.
2867100	2869100	En toen die bovenaan was.
2869100	2871100	Kon hij zien.
2871100	2873100	Wat er gebeurde voorbij die helling.
2873100	2875100	Want daar stond dus.
2875100	2877100	Die panzerwagen.
2877100	2879100	Dat hij van de weg was afgedrukt.
2879100	2881100	En hij zag ook het.
2881100	2883100	Waar het geknal vandaan kwam.
2883100	2885100	Van de andere kant van de ravijn.
2885100	2887100	Dus het was geen directe aanval.
2887100	2889100	Maar gewoon op afstand.
2889100	2891100	Nou.
2891100	2893100	Onmiddellijk even een paar mensen neergezet.
2893100	2895100	En geschoten.
2895100	2897100	Teruggeschoten.
2897100	2899100	Op de bush bush.
2899100	2901100	Aan de andere kant.
2901100	2903100	Het heeft maar even geduurd.
2903100	2905100	Het vuur gevecht.
2905100	2907100	En toen was het doodstil weg.
2907100	2909100	Toen hebben we.
2909100	2911100	Ik weet niet meer eens meer precies.
2911100	2913100	Hoe die panzerwagen er.
2913100	2915100	Ik geloof dat die met.
2915100	2917100	Eigen vrachtauto's er toch uit getrokken is.
2917100	2919100	Ja.
2919100	2921100	Maar zulke kleine incidenten.
2921100	2923100	En iedere keer.
2923100	2925100	Het was niet zozeer de macht aan wapens.
2925100	2927100	Maar het was wel.
2927100	2929100	De inlichtingendienst.
2929100	2931100	Wij wisten beter.
2931100	2933100	Vaak.
2933100	2935100	Toch wel.
2935100	2937100	Maar heel belangrijk is dat je weet.
2937100	2939100	Waar de vijand.
2939100	2941100	Waar eventuele rampokkers zaten.
2941100	2943100	Dat je dat weet.
2943100	2945100	En.
2945100	2947100	Daar hebben we dit.
2947100	2949100	Eigenlijk hebben we alle kleine incidenten.
2949100	2951100	Gewoon gewonnen.
2951100	2953100	Zonder.
2953100	2955100	Geen vliegtuigen erbij.
2955100	2957100	Die panzerwagen was eigenlijk.
2957100	2959100	Eigenlijk meer om indruk te maken.
2959100	2961100	Want ja.
2961100	2963100	Wat doe je met een panzerwagen als je door een oerwoud rijdt.
2963100	2965100	Doe je ook niet zoveel mee.
2965100	2967100	Ja.
2967100	2969100	Dus.
2969100	2971100	Maar toen was de oorlog.
2971100	2973100	O ja.
2973100	2975100	Toen werd je moeder ziek.
2975100	2977100	En toen kreeg ik toestemming om vervroegd naar huis te gaan.
2977100	2979100	Toestemming om vervroegd naar huis te gaan.
2979100	2981100	Dat tekent ook de verwarrende situatie toe.
2981100	2983100	Ik moest avonds op het politiebureau.
2983100	2985100	Op het barricadebureau komen.
2985100	2987100	Waarom?
2987100	2989100	Morgen ga je weg.
2989100	2991100	Ja. Goed.
2991100	2993100	We hebben je beveld tot arrestatie.
2993100	2995100	Oh.
2995100	2997100	Waarom?
2997100	2999100	Niemand wist het.
2999100	3001100	Iedereen was even vriendelijk tegen me.
3001100	3003100	Ik ben in een cel gaan zitten.
3003100	3005100	Ik heb lekker geslapen.
3005100	3007100	En de volgende ochtend werd ik losgelaten.
3007100	3009100	En heus.
3009100	3011100	Ik vond het niet de moeite waard om uit te zoeken.
3011100	3013100	Waarom moest ik nou.
3013100	3015100	Ik vermoed.
3015100	3017100	Dat ze toch iets hebben gehoord.
3017100	3019100	Ergens in mijn inlichtingen staat.
3019100	3021100	Ergens in mijn inlichtingen staat.
3021100	3023100	Dat ik wel enige sympathie voor de Javanen toonde.
3023100	3025100	Dat ik wel enige sympathie voor de Javanen toonde.
3025100	3027100	Dat ik.
3027100	3029100	Net als mijn vader.
3029100	3031100	Dat ik enzovoort.
3031100	3033100	Eigenlijk wel in dat land wilde blijven.
3033100	3035100	En dat ze bang waren.
3035100	3037100	Dat ik over zou lopen.
3037100	3039100	Naar de tegenpartij.
3039100	3041100	Er zijn een paar Hollandse militairen.
3041100	3043100	Die zijn al of niet uit overtuiging.
3043100	3045100	Overgelopen.
3045100	3047100	Naar de Javaanse opstandelingen.
3047100	3049100	Naar de Javaanse opstandelingen.
3049100	3051100	Als ze dat nou van mij ook nog gedacht hebben.
3051100	3053100	Als ze dat nou van mij ook nog gedacht hebben.
3053100	3055100	Ach ja, ambtenarij, ambtenarij.
3055100	3057100	Maar ik heb het niet uitgezocht hoor.
3057100	3059100	Ik ben naar Holland gegaan.
3059100	3061100	Ha, klaar.
3061100	3063100	Voor de wederom.
3063100	3065100	De hele tocht.
3065100	3067100	Die ik al gemaakt heb.
3067100	3069100	Van Indië naar Nederland.
3069100	3071100	Als soldaat van Nederland naar Indië.
3071100	3073100	En nu weer als soldaat.
3073100	3075100	Van Indië terug naar Nederland toe.
3075100	3077100	Dus drie keer de tocht.
3077100	3079100	Indië in vier jaar tijd.
3079100	3081100	Of iets dergelijks.
3081100	3083100	Of iets dergelijks.
3083100	3085100	Nou dat was.
3085100	3087100	Ik kende het zo langzamerhand wel hoor.
3087100	3089100	Alleen maar langdurig.
3089100	3091100	Langdradig.
3091100	3093100	En onderweg weinig stoppen.
3093100	3095100	Gewoon doorvaren, doorvaren, doorvaren.
3095100	3097100	Gewoon doorvaren, doorvaren, doorvaren.
3097100	3099100	En nou.
3099100	3101100	In Holland.
3101100	3103100	Ha.
3103100	3105100	Ik eh.
3105100	3107100	Ik kon een baan krijgen direct.
3107100	3109100	Maar mijn vader op school.
3109100	3111100	Die had net een onderwijzer nodig.
3111100	3113100	En ik had een onderwijs diploma.
3113100	3115100	Dus ik kwam.
3115100	3117100	Nou ik kom aan.
3117100	3119100	Heb één dag rust gehad.
3119100	3121100	Met mijn lieve vrouw.
3121100	3123100	En de volgende dag.
3123100	3125100	Naar school toe.
3125100	3127100	Onderwijzer.
3127100	3129100	Het grappige was.
3129100	3131100	Later hadden de ambtenaren nog problemen ermee.
3131100	3133100	Want ik was militaire dienst afgelopen.
3133100	3135100	Ik zeg maar.
3135100	3137100	Eén maart of zoiets.
3137100	3139100	Maar.
3139100	3141100	Ik was mijn onderwijsloopbaan.
3141100	3143100	Mijn burgerbaan begon al op 1 januari.
3143100	3145100	Ja.
3145100	3147100	Hoe doe je dat? Amtelijk.
3147100	3149100	Dan krijg je een overlapping.
3149100	3151100	Want dat geldt als.
3151100	3153100	Pensioen. Nee de troppenjaren.
3153100	3155100	Tellen dubbel.
3155100	3157100	Dus een deel van die tijd.
3157100	3159100	Hoe ze dat opgelost hebben ben ik vergeten ondertussen hoor.
3159100	3161100	Ik weet alleen dat.
3161100	3163100	Voor die ambtenaren was het even.
3163100	3165100	Een moeilijke zaak.
3165100	3167100	En dan hebben ze een van de twee data.
3167100	3169100	Hebben ze maar aangehouden.
3169100	3171100	Als richtdatum.
3171100	3173100	En ach zo vriendelijk was men toen nog.
3173100	3175100	Ze hebben voor mij.
3175100	3177100	Het gunstigste gekozen.
3177100	3179100	Dus het scheelde weer twee drie maanden.
3179100	3181100	Extra.
3181100	3183100	Betaling voor de pensioen.
3183100	3185100	En daar plukken we dan nu nog.
3185100	3187100	De vruchten van.
3187100	3189100	Nou ja.
3189100	3191100	Dan heb ik eigenlijk mijn belevenissen.
3191100	3193100	Van in de oorlog.
3193100	3195100	Toen begon natuurlijk een heel andere.
3195100	3197100	Hoofdstuk in het leven.
3197100	3199100	Van een mens.
3199100	3201100	Maar daar weten we dan wel meer van.
3201100	3203100	Ik weet niet of ik dat ook nog ga vertellen.
3203100	3205100	Ja.
3205100	3207100	Misschien zal ik nog hier en daar.
3207100	3209100	Wat inspreken.
3209100	3211100	Of ik nog wat vergeten ben.
3211100	3213100	Of nog wat herinner.
3213100	3215100	Maar goed dat zien we dan wel weer.
3215100	3217100	Tot de volgende keer.
